Protein,Desc,R1_t4,R2_t5,R1_t7,R2_t9,R21_t6,R22_t6,R21_t9,R22_t9
Clo1313_2262,ABC transporter transmembrane region  ,8.8,15.1265,15.4573,16.68116,8.8,15.00171,8.8,8.8
Clo1313_2264,hypothetical protein  ,22.03261,20.4923,22.654245,22.0994275,19.940135,22.25194875,21.87064,21.805555
Clo1313_2265,Linocin_M18 bacteriocin protein  ,21.45945,22.1100903125,22.326565,22.372,21.013635,21.923374375,21.5393025,21.69939
Clo1313_2271,protein of unknown function DUF438  ,15.680965,15.21426,15.44591,15.4697125,14.21885,8.8,15.11351,15.80782
Clo1313_2274,Type II site-specific deoxyribonuclease  ,8.8,8.8,13.091205,13.4554,12.91271,8.8,8.8,11.51579
Clo1313_2276,protein of unknown function DUF125 transmembrane  ,15.48508,8.8,15.47205,15.283195,8.8,15.583315,16.40565,8.8
Clo1313_2310,4Fe-4S ferredoxin iron-sulfur binding domain protein  ,15.443215,16.7041525,16.29568,16.47085,16.39583,14.51564,16.5153,15.39791
Clo1313_2319,methylated-DNA/protein-cysteine methyltransferase  ,19.34497,19.40444,19.15502,19.35336125,19.28381,18.227315,19.4436,17.753955
Clo1313_2321,NLPA lipoprotein  ,22.73308,22.2043075,22.37527,23.454245,21.954085,21.1341875,23.16551,21.007925
Clo1313_2322,binding-protein-dependent transport systems inner membrane component  ,17.39465,17.621225,19.31203,18.199085,17.85632,14.82745,17.25223,8.8
Clo1313_2323,ABC transporter related protein  ,19.597245,19.69627,20.37208,20.05792,18.777155,17.6082875,20.13025,18.2248
Clo1313_2325,cystathionine gamma-lyase (EC 4.4.1.1)  ,16.953935,18.3373575,19.425475,19.3775675,15.15098,16.66287,18.1798825,15.90243
Clo1313_2326,cystathionine beta-synthase (acetylserine-dependent) (EC 4.2.1.-)  ,16.029685,14.1988,16.19921,16.295945,8.8,14.94345,15.505955,15.01515
Clo1313_2331,oxidoreductase/nitrogenase component 1  ,17.43793,17.5769,18.13531,18.341085,14.25956,8.8,18.00853,13.59124
Clo1313_2332,oxidoreductase/nitrogenase component 1  ,16.60353,16.219715,17.155395,16.9353675,13.41048,14.74759,16.16075,14.4393125
Clo1313_2335,Cysteine synthase  ,20.72396875,20.49519,20.66257,21.2144940625,15.76693,16.513815,18.58991,17.3944875
Clo1313_2336,extracellular solute-binding protein family 3  ,20.22759,20.3599325,21.2168925,21.67755,17.5329,16.96898,19.5926525,16.815775
Clo1313_2338,ABC transporter related protein  ,18.48067,18.55058,19.17783,19.42838,8.8,8.8,17.14705,8.8
Clo1313_2339,nitrogenase iron protein  ,18.97455,18.93219,19.1997825,19.5732,16.09415,16.67605375,18.28514,17.25603
Clo1313_2342,basic membrane lipoprotein  ,16.7101575,17.60462,17.94154,18.45695,17.41839,8.8,18.0746,8.8
Clo1313_2367,DNA methylase N-4/N-6 domain protein  ,8.8,8.8,16.358225,18.4095,16.19568,17.57237,17.80475,18.05346
Clo1313_2428,periplasmic binding protein  ,16.4972275,17.010835,17.16538,17.0872,16.81758,17.6115975,16.1989075,18.02388
Clo1313_2429,hypothetical protein  ,17.1937225,18.11316,17.8622,17.6508,16.525925,18.0190780761719,17.242695,17.324225
Clo1313_2433,"penicillin-binding protein, 1A family  ",17.69697,17.80914,17.75921,18.5909459375,17.354585,16.95039,17.90592,17.174625
Clo1313_2434,protein of unknown function DUF214  ,16.04943,16.684015,17.5072725,16.85211,14.95519,16.50085,17.72766,16.5909325
Clo1313_2435,"efflux transporter, RND family, MFP subunit  ",18.86297,18.35519,18.53165,18.43901,18.739435,18.328435,18.956753125,18.7882975
Clo1313_2436,ABC transporter related protein  ,15.7527825,16.157845,15.9254125,15.62805,16.06218,16.691335,14.37714,17.11256
Clo1313_2439,glutamate 5-kinase (EC 2.7.2.11)  ,17.77958,18.5496875,17.63431,18.9322175,18.2581225,18.3325,15.0224025,17.5352225
Clo1313_2440,hypothetical protein  ,20.6466975,20.81828,20.8240225,20.88766,21.46858,21.571925,21.66281,21.57123
Clo1313_2441,NifU-like domain-containing protein  ,20.45612,20.837595,20.600605,20.9894225,21.599065,21.26762,21.55353,21.29939
Clo1313_2444,Rubrerythrin  ,20.2511675,19.9055675,19.908245,20.40075,20.478115,20.66234,21.2232475,20.429815
Clo1313_2446,"peptidase S16, lon-like protein  ",15.657725,16.41208,16.14017,16.72045,15.97274125,15.7886,17.30999,15.405135
Clo1313_2448,peptidase M22 glycoprotease  ,13.232885,13.42673,13.889765,12.61801,13.2999,12.447005,14.8805,8.8
Clo1313_2450,amidohydrolase  ,16.82006,17.089145,16.88414,17.72564,17.1689175,16.9841925,17.29133,16.413465
Clo1313_2451,copper amine oxidase-like domain-containing protein  ,17.43931,18.261995,18.50118,17.82557,15.47549,8.8,17.702885,16.80822
Clo1313_2455,SSU ribosomal protein S9P  ,21.29436,21.499915,21.38434,21.3541925,21.33738,21.97155,21.47329,22.125451875
Clo1313_2456,LSU ribosomal protein L13P  ,20.526475,21.001100625,20.84878,20.791395,20.808595,21.24486,20.8633525,21.4119525
Clo1313_2457,hypothetical protein  ,18.69415,18.658915,19.180375,19.2489475,18.89357,18.5723,19.31853,18.938975
Clo1313_2459,DNA repair protein RadA  ,13.787695,13.884475,14.44797,15.04637,15.4474575,8.8,15.61941,12.997415
Clo1313_2460,glycoside hydrolase 15-related protein  ,15.45852,16.02538,15.7108525,15.6516,15.6184775,8.8,14.931,8.8
Clo1313_2462,ATPase AAA-2 domain protein  ,19.67403,19.6766825,19.679919375,19.867465,19.84274,19.6945725,20.56602,19.6160184375
Clo1313_2463,ATP:guanido phosphotransferase  ,18.2560075,18.10974,18.664205,18.406255,17.558365,18.514445,17.97458,18.53506
Clo1313_2464,UvrB/UvrC protein  ,16.61884,17.72318,17.58114,17.6952,8.8,15.635104,8.8,16.76802
Clo1313_2467,translation elongation factor G  ,13.76721,14.3536855,12.17216,13.974295,13.3342,14.927495,8.8,14.72322
Clo1313_2468,3-deoxy-D-arabinoheptulosonate-7-phosphate synthase (EC 2.5.1.54)  ,23.3377025,23.71318375,23.61787,23.55749,22.500995,22.73269,22.923115,22.8192425
Clo1313_2469,Prephenate dehydrogenase  ,18.0859475,17.07784,17.67266,18.0821125,17.72493,17.72165,18.1071,18.1503425
Clo1313_2470,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)  ,19.230325,19.000005,19.30503,19.5245725,18.604855,18.3011575,18.980605,18.19597
Clo1313_2471,CoA-binding domain protein  ,13.7816,8.8,17.0581225,8.8,15.7505775,16.5957775,8.8,17.6379475
Clo1313_2474,ABC transporter related protein  ,14.2238025,12.6949925,14.5737125,14.9035375,8.8,8.8,8.8,8.8
Clo1313_2476,cobalamin (vitamin B12) biosynthesis CbiM protein  ,15.023974,17.170745,17.56253,17.325885,8.8,8.8,8.8,8.8
Clo1313_2510,copper amine oxidase-like domain-containing protein  ,15.38646,15.62033,14.84141,15.3318,15.1966,13.89551,8.8,8.8
Clo1313_2512,  ,8.8,13.76296,11.95426,12.84565,8.8,8.8,14.92504,8.8
Clo1313_2518,hypothetical protein  ,16.05198,10.9911625,13.116412,14.08238,8.8,8.8,8.8,13.67969
Clo1313_2519,copper amine oxidase-like domain-containing protein  ,8.8,8.8,13.77423,14.885365,8.8,8.8,14.69207,14.784155
Clo1313_2525,copper amine oxidase-like domain-containing protein  ,8.813971,9.7759735,10.67592,12.70122,13.63482,12.4804,11.44718,12.856615
Clo1313_2527,  ,15.08562,15.92006,14.28218,10.67261,8.8,8.8,8.8,15.30144
Clo1313_2529,hypothetical protein  ,16.16174,15.776725,8.8,16.50065,14.3702405,8.8,8.8,8.8
Clo1313_2530,glycoside hydrolase family 10  ,20.247965,21.10221,21.01115,21.5417575,19.4782375,19.639250625,20.147921875,20.044505
Clo1313_2532,cysteine synthase A  ,21.78245171875,21.6898025,21.532655,21.631485,22.424785,23.0993434375,22.555024375,23.782199375
Clo1313_2533,PP-loop domain protein  ,18.27762,18.29002,18.125505,18.64977,18.52599,18.2671375,19.36733,19.14615
Clo1313_2534,O-acetylhomoserine sulfhydrylase (EC 2.5.1.49)  ,21.610245,21.55143,21.5194725,21.7867525,21.67168,20.85737,21.7514925,21.61736375
Clo1313_2535,"transcriptional regulator, BadM/Rrf2 family  ",17.02664,16.59964,16.4218125,16.62025,17.38733,17.161965,17.20847,16.59868
Clo1313_2537,homoserine O-succinyltransferase (EC 2.3.1.46)  ,19.74922,19.6161440625,19.161535,19.31686,20.03514,19.82013,20.2356375,19.72907
Clo1313_2538,integral membrane sensor signal transduction histidine kinase  ,13.55613,12.52125,13.174155,14.11581,13.340595,8.8,14.410385,8.8
Clo1313_2540,copper-translocating P-type ATPase  ,16.331655,16.083085,16.282905,16.761835,16.2300703125,15.63652,17.17809,15.365995
Clo1313_2544,Hsp33 protein  ,15.55264,16.866,16.58845,17.76116,15.83663,17.95181,16.24992,17.39834
Clo1313_2545,cold-shock DNA-binding protein family  ,19.991035,20.034585,21.098655,20.7116575,21.271005,20.6115775,22.0417925,21.1443525
Clo1313_2549,carboxyl-terminal protease  ,18.7001275,18.870895,19.2177825,19.57562,18.8865075,18.927725,19.78196,19.225865
Clo1313_2550,Peptidase M23  ,15.77949,14.88962,8.8,16.152165,15.74721,16.43938,16.66247,15.595165
Clo1313_2552,cell division ATP-binding protein FtsE  ,14.47624,14.392101875,14.32209,14.59837,15.12733,13.91785,14.90864,14.26474
Clo1313_2553,"transcriptional regulator, CdaR family  ",8.8,14.2435425,14.970875,16.36445,8.8,16.1877,15.68384,16.23383
Clo1313_2554,"carbohydrate ABC transporter ATP-binding protein, CUT1 family (TC 3.A.1.1.-)  ",23.95136125,24.29092,24.7194,24.69428,23.215675,23.4353025,23.91308109375,23.59427
Clo1313_2555,N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)  ,17.21666,18.020955,18.40996,18.516595,16.0734975,16.48395875,17.9233725,16.375585
Clo1313_2556,N-acetylglutamate kinase (EC 2.7.2.8)  ,18.07867,18.29279,18.86405,18.76361,16.785195,17.2025,18.48299,17.30185
Clo1313_2558,acetylornithine aminotransferase apoenzyme (EC 2.6.1.11)  ,21.43454125,21.399087421875,21.32915,21.36894,20.66548,20.88615625,21.47214,20.72967
Clo1313_2559,carbamoyl-phosphate synthase small subunit  ,19.5155775,20.176425,19.87259,19.92499,19.66788,18.90907,19.2335,18.73075
Clo1313_2560,"carbamoyl-phosphate synthase, large subunit  ",19.12694,18.84891,19.0076,19.5105148242188,18.0776,18.15474,19.113635,17.78942
Clo1313_2561,ornithine carbamoyltransferase  ,20.221335,20.111805,20.43337,20.39298,20.380115,19.58994,20.68421375,19.224345
Clo1313_2562,GCN5-related N-acetyltransferase  ,8.8,16.5085,8.8,16.72699,17.08584,16.77576,17.94058,8.8
Clo1313_2581,copper amine oxidase-like domain-containing protein  ,8.8,12.7439295,14.2921,13.761915,8.8,8.8,14.963925,13.419565
Clo1313_2584,Carbohydrate binding family 6  ,13.91249,15.312905,16.2824,14.9125825,13.859355,12.438715,14.279905,14.5206025
Clo1313_2586,copper amine oxidase-like domain-containing protein  ,21.24795,21.5161075,21.93264,21.37662,19.71253,18.66903,20.57918,19.16486
Clo1313_2592,arginine decarboxylase (EC 4.1.1.19)  ,16.83587,16.08865,17.4663,17.390665,17.197575,16.31456,16.20462,16.8676125
Clo1313_2597,CTP synthase (EC 6.3.4.2)  ,18.7704,19.00736,19.47426,19.43104,17.2749475,18.1678225,18.38142,18.0795375
Clo1313_2601,carboxyl-terminal protease  ,14.9627,16.65878,16.76087,16.8528075,14.8864,8.8,16.0444,8.8
Clo1313_2604,Zn-dependent hydrolase of the beta-lactamase fold-like protein  ,15.409765,17.39957,16.8746325,17.7516375,18.28562,18.4616,18.866505,18.283635
Clo1313_2606,arginyl-tRNA synthetase (EC 6.1.1.19)  ,17.56246,18.45564,17.97217,18.94278,18.69043,19.24407,19.15807125,18.236
Clo1313_2608,glutamate racemase (EC 5.1.1.3)  ,17.07579,17.45742,16.9401675,17.75326,17.0518175,17.52353,18.22329,17.13681
Clo1313_2609,D-alanine/D-alanine ligase  ,19.31263,18.8946325,18.57128,18.82161,19.61832,19.196365,18.6016725,18.4428925
Clo1313_2615,deoxyribose-phosphate aldolase  ,18.9171175,19.66541,19.4172675,19.6265825,19.37271,19.92839,19.332875,19.88071
Clo1313_2617,FAD-dependent pyridine nucleotide-disulfide oxidoreductase  ,19.456705,19.14418875,18.55118,19.5876325,18.53282,18.77471,19.274874375,18.41416
Clo1313_2618,FAD-dependent pyridine nucleotide-disulfide oxidoreductase  ,18.98615,18.67642,18.5875,19.07045,18.62319,18.286795,18.41995,18.54265
Clo1313_2619,alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen  ,14.763905,14.77857,16.2619,16.66993,8.8,13.68318,15.052515,13.16048
Clo1313_2626,Tex-like protein  ,16.9665875,17.04346,17.46163,17.1262,17.2009,16.4612,17.32756,17.16664
Clo1313_2627,1-phosphofructokinase  ,15.18211,15.559475,16.47348,8.8,8.8,8.8,8.8,8.8
Clo1313_2633,nucleotidyltransferase  ,18.853725,18.87601,18.778415,19.1618525,19.37897,18.52233,19.97893,18.42134
Clo1313_2635,glycoside hydrolase family 10  ,17.20679,18.024515,18.57005,18.735455,17.58009125,16.9159525,18.79237,17.2508075
Clo1313_2637,"alkyl hydroperoxide reductase, F subunit  ",22.091855,22.285875,22.15622,22.44887,23.4527602734375,22.57428,23.81265,22.2233375
Clo1313_2638,peroxiredoxin  ,24.32686,24.5078225,24.1906425,24.64373,25.54317,24.83573125,25.98206,24.6844
Clo1313_2693,Dockerin type 1  ,17.01973,16.004055,17.06443,17.43486,15.6717475,16.818695,15.2128,16.790815
Clo1313_2710,hypothetical protein  ,12.71023,8.8,11.977658,13.467813,8.8,9.882189,11.428143,13.32142
Clo1313_2718,"RNA methyltransferase, TrmH family, group 3  ",16.26595,15.48725,16.3443475,16.363025,8.8,15.767915,8.8,8.8
Clo1313_2722,"germination protein, Ger(x)C family  ",8.8,8.8,11.30536,12.8879,8.8,8.8,8.8,8.8
Clo1313_2723,cysteinyl-tRNA synthetase (EC 6.1.1.16)  ,18.188975,18.56779,18.267995,17.74306,20.1571175,19.00031,20.19583625,18.98093
Clo1313_2724,serine O-acetyltransferase  ,18.3784575,17.6345925,18.16254,18.40018,18.5359025,17.7837825,19.32539,17.6602
Clo1313_2726,DNA-(apurinic or apyrimidinic site) lyase  ,8.8,8.8,8.8,8.8,17.88441,16.00585,17.75619,16.47128
Clo1313_2727,hypothetical protein  ,8.8,8.8,15.070915,14.35044,8.8,15.41958,12.564985,15.92944
Clo1313_2728,hypothetical protein  ,15.18129,16.24424,17.01164,16.99235,15.6580775,13.97171,14.7849925,8.8
Clo1313_2731,amidohydrolase  ,8.8,14.564735,13.4233925,14.128145,13.7778125,8.8,8.8,8.8
Clo1313_2734,protein of unknown function DUF28  ,17.15311,17.5801575,17.0099025,17.66761,18.57639,17.042355,18.307785,17.39848
Clo1313_2738,signal peptidase I  ,15.6742,8.8,17.86222825,17.54276775,17.934165,16.7984945,17.41762,15.439925
Clo1313_2740,GTP-binding proten HflX  ,12.56346,8.8,16.74734,18.70416,15.20776,18.23986,8.8,18.36181
Clo1313_2743,deoxyuridine 5'-triphosphate nucleotidohydrolase Dut  ,8.8,8.8,8.8,8.8,12.363,10.75137,8.8,13.860245
Clo1313_2744,peptidase U32  ,8.8,8.8,11.290632,13.00941,8.8,8.8,8.8,14.78005
Clo1313_2747,"cellulose 1,4-beta-cellobiosidase (EC 3.2.1.91)  ",19.781885,20.82721,20.7152728051758,21.3375,18.8435975,20.69886,19.525355,20.57529
Clo1313_2748,hypothetical protein  ,17.2332325,17.534033125,17.95383,18.416825,18.9898475,20.96956,18.55515,21.595475
Clo1313_2751,3D domain-containing protein  ,8.8,8.8,8.8,8.8,15.060137,16.2574525,16.8917675,16.0739875
Clo1313_2753,"hydrolase, TatD family  ",17.47788,17.28169,17.29434,16.8176,17.17196,8.8,15.796625,15.372545
Clo1313_2754,methionyl-tRNA synthetase (EC 6.1.1.10)  ,19.500075,19.6792325,19.305573125,19.839315,20.28385,19.6476675,20.71164,19.57882421875
Clo1313_2758,"transcriptional regulator, AbrB family  ",24.68525,25.242115,25.1127725,25.155085,25.2425525,24.834525,25.60001,24.69476
Clo1313_2762,PSP1 domain protein  ,15.008905,15.77307,8.8,15.82185,15.96474,16.03646,15.176545,16.375155
Clo1313_2767,hypothetical protein  ,14.1361175,14.0909875,15.3267,15.500765,14.6399475,16.3499025,8.8,15.58294
Clo1313_2768,Beta propeller domain  ,8.8,16.59893,9.640019,13.986575,8.8,8.8,8.8,8.8
Clo1313_2775,NMT1/THI5 like domain protein  ,15.65732,15.71772,15.74744,16.42638,15.338995,16.04455,15.87882,16.017605
Clo1313_2788,hypothetical protein  ,18.916723125,18.78872,18.967575,19.01944,19.5285125,21.22700625,20.20562,22.24498
Clo1313_2789,Protein of unknown function DUF2089  ,8.8,8.8,8.8,10.75689,8.8,15.41452,13.66067,14.95466
Clo1313_2790,hypothetical protein  ,8.8,8.8,13.524005,14.161445,8.8,8.8,8.8,8.8
Clo1313_2800,DNA replication and repair protein RecR  ,8.8,8.8,12.93633,11.26295,10.802106,11.17828,10.91182,11.65364
Clo1313_2801,Uncharacterized protein family UPF0133  ,18.39375,17.79717,17.5823,18.18605,17.99923,18.42336,18.40874,18.9956985
Clo1313_2802,"DNA polymerase III, subunits gamma and tau  ",13.66131,15.13402,14.39392,15.2692,8.8,8.8,13.50623,8.8
Clo1313_2807,amine oxidase  ,18.4979775,17.9407675,18.03268725,17.6141925,17.4913425,17.2802,17.56572,17.55278
Clo1313_2808,hypothetical protein  ,8.8,15.43751,16.63764,16.39231,8.8,8.8,8.8,8.8
Clo1313_2815,hypothetical protein  ,17.908425,18.149345,18.01294,18.01539,16.14373,16.80773,17.478015,18.20237
Clo1313_2816,Spore coat protein CotH  ,8.8,13.0468125,13.51697,13.912595,13.02937,12.9488,12.77838,13.72638
Clo1313_2821,anti-sigma-factor antagonist  ,15.8298525,14.9224025,16.5359125,16.5007275,15.722205,16.27399,16.48954,14.78345
Clo1313_2825,putative PAS/PAC sensor protein  ,15.47043,16.00492,15.04121,15.17704,14.203975,14.87978,16.16272,14.611855
Clo1313_2827,Propeptide PepSY amd peptidase M4  ,8.8,8.8,12.781195,12.36853,8.8,8.8,8.8,8.8
Clo1313_2830,type III restriction protein res subunit  ,15.837980625,16.35909,15.8753,16.53637,8.8,14.211325,15.0170125,10.87848
Clo1313_2831,LSU ribosomal protein L31P  ,16.4614,16.300385,18.135955,18.360765,16.58687,17.842935,17.7886475,17.300385
Clo1313_2832,transcription termination factor Rho  ,18.53345,18.15878,18.173315,18.486935,17.98602,18.0177175,18.5330875,18.044765
Clo1313_2846,Ig domain protein group 2 domain protein  ,8.8,14.402595,15.25587,14.24373,8.8,8.8,15.13977,8.8
Clo1313_2847,UTP-glucose-1-phosphate uridylyltransferase  ,18.6828575,18.670325,18.92599,19.07878,18.99593,19.86784,19.035665,20.00515
Clo1313_2849,SSU ribosomal protein S18P  ,18.7645725,18.8543575,19.0909225,18.7947075,18.068948125,19.845985,19.5361325,19.9264025
Clo1313_2850,single-strand binding protein  ,16.4343,16.43065,16.210455,16.42301,15.93715,17.153285,16.17078,17.19567
Clo1313_2851,SSU ribosomal protein S6P  ,20.761445,19.53,19.83379,20.24712,20.784025,21.67792,21.0558,21.72118
Clo1313_2852,diguanylate cyclase with GAF sensor  ,19.15312,19.1788,19.41994,19.577915,18.37043,18.305975,18.47061,18.0810725
Clo1313_2854,"1,4-alpha-glucan branching enzyme  ",8.8,16.88188,17.81048,17.57819,17.27547,8.8,18.8237,8.8
Clo1313_2856,Carbohydrate binding family 6  ,8.8,8.8,14.752115,15.55495,15.454285,16.315955,16.9264,16.71353
Clo1313_2876,GTP cyclohydrolase I  ,18.6691,18.31006,18.1822775,18.53709,18.57529,18.07402,19.17659,18.7467
Clo1313_2881,"transcriptional repressor, LexA family  ",21.22123,20.991705,21.220265,21.145605,21.447585,21.16726,22.037105,20.876975
Clo1313_2882,3-isopropylmalate dehydrogenase  ,21.020995,20.9157975,20.725271640625,21.03799,21.46153,20.628545,21.5147,20.5694125
Clo1313_2883,"3-isopropylmalate dehydratase, small subunit  ",21.9824,22.10663,21.901365,22.27206,22.8060675,21.59634,22.768935,21.7871
Clo1313_2884,"3-isopropylmalate dehydratase, large subunit  ",21.8995575,22.039125,22.2292,22.20671,22.59006,21.78292,23.03231,22.14716
Clo1313_2885,"transcriptional regulator, AraC family  ",8.8,8.8,8.8,8.8,15.92626,8.8,14.14532,12.93972
Clo1313_2888,Mg2 transporter protein CorA family protein  ,16.66084,16.464305,16.9804475,17.075145,16.557815,17.10072,16.884675,17.0237175
Clo1313_2891,flagellar hook-associated 2 domain-containing protein  ,8.8,8.8,14.0985,14.53527,8.8,8.8,16.23984,8.8
Clo1313_2893,NAD-dependent epimerase/dehydratase  ,16.0519125,16.79672,16.57242,16.7670025,16.9647728125,8.8,18.233935,8.8
Clo1313_2897,methionyl-tRNA formyltransferase  ,15.84327,17.329185,15.85189,17.37783,17.54723,16.04992,17.06637,17.74196
Clo1313_2902,N-acetylneuraminate synthase (EC 2.5.1.56)  ,14.62714,14.30857,16.776685,16.43782,15.53066,8.8,17.0500775,8.8
Clo1313_2904,pseudaminic acid biosynthesis-associated methylase  ,15.539385,15.787085,16.42544,15.78971,16.310635,8.8,16.51811,8.8
Clo1313_2905,polysaccharide biosynthesis protein CapD  ,8.8,14.92468,14.9627525,14.5394225,15.508285,8.8,16.38193,8.8
Clo1313_2906,protein of unknown function DUF115  ,8.8,8.8,8.8,11.39532,8.8,8.8,13.69679,14.4493
Clo1313_2909,flagellin domain protein  ,18.36412,17.64522,20.42032,19.80982,17.434265,8.8,19.08995,8.8
Clo1313_2910,flagellin domain protein  ,18.31338,19.13744,20.57593,21.14972,19.04696,8.8,19.79898,8.8
Clo1313_2912,"carbon storage regulator, CsrA  ",14.40388,14.151885,8.8,14.32697,8.8,8.8,8.8,8.8
Clo1313_2924,methionine adenosyltransferase (EC 2.5.1.6)  ,19.43933,20.15418,20.08988,20.5473775,18.76032,19.8154,19.5309175,19.7355275
Clo1313_2925,Thioesterase superfamily  ,15.343565,14.02441,14.30935,15.17566,15.821585,16.900615,15.0293975,16.236665
Clo1313_2926,ATP-dependent metalloprotease FtsH  ,21.249315,21.114755,21.54694,21.2297525,19.9431,19.554545,20.69567,19.185565
Clo1313_2927,hypoxanthine phosphoribosyltransferase  ,17.6540525,17.804215,17.03675,17.65724,8.8,8.8,8.8,8.8
Clo1313_2929,replicative DNA helicase  ,17.25553,17.84448,17.59597,18.00093,17.17986,8.8,17.7618925,8.8
Clo1313_2930,LSU ribosomal protein L9P  ,18.6073175,19.04383,19.29054,18.863015,19.6853525,16.693515,19.965175,18.19147
Clo1313_2931,phosphoesterase RecJ domain protein  ,14.9398,12.999915,16.12701,15.74551,15.63097,8.8,16.21976,8.8
Clo1313_2933,Prephenate dehydratase  ,16.8733225,16.3768,15.86087,16.456215,16.6493725,16.8272875,17.13128,16.5936325
Clo1313_2934,hypothetical protein  ,15.633555,15.97157,13.79608,12.51335,13.426095,14.72924,13.51022,8.8
Clo1313_2935,V-type ATPase 116 kDa subunit  ,18.25698,17.8767165,18.71321,18.905745,16.45968,16.67528,18.8001725,16.98861
Clo1313_2936,H+transporting two-sector ATPase C subunit  ,17.536045,18.642115,19.081985,18.475505,18.56283,14.519135,17.05359,8.8
Clo1313_2937,H+transporting two-sector ATPase E subunit  ,17.67617,17.73577,18.01501,18.2319375,16.470795,16.8575,18.31593,16.673597
Clo1313_2938,H+transporting two-sector ATPase C (AC39) subunit  ,16.93736,17.54828,17.629205,16.5679025,16.99196,16.125785,16.3084575,15.3799125
Clo1313_2939,Vacuolar H+transporting two-sector ATPase F subunit  ,17.74319,17.48779,17.44137,17.898985,17.49096,17.10262,18.352135,8.8
Clo1313_2940,H+transporting two-sector ATPase alpha/beta subunit central region  ,20.866705,20.6100125,20.731705,20.81256,20.906554375,19.95966625,21.5266,19.26523765625
Clo1313_2941,H+transporting two-sector ATPase alpha/beta subunit central region  ,19.9565775,19.69387,19.86382,20.17969,20.2803275,18.92227,20.988835,19.087735
Clo1313_2942,"V-type ATPase, D subunit  ",16.969645,18.14021,18.40489,18.68401,17.9158,16.43266,18.45348,17.4298
Clo1313_2950,AAA ATPase central domain protein  ,17.98079,18.08035,18.18523,17.91381,17.59425,17.40912,17.79452,17.74723
Clo1313_2952,"amino acid ABC transporter substrate-binding protein, PAAT family (TC 3.A.1.3.-)  ",20.354295,20.86102,20.956615,21.15478,20.2100375,19.9676175,20.94092,19.749575
Clo1313_2954,"amino acid ABC transporter ATP-binding protein, PAAT family (TC 3.A.1.3.-)  ",17.5863075,17.48015,18.053475,18.134565,17.138785,17.132185,18.132665,17.69551
Clo1313_2957,methyl-accepting chemotaxis sensory transducer  ,17.506619375,17.641705,17.70375,18.2611,15.92325,8.8,17.651910625,8.8
Clo1313_2958,CheA signal transduction histidine kinase  ,15.6056125,16.00127,15.476825,16.62682,14.51297,8.8,16.63829,8.8
Clo1313_2959,CheW protein  ,8.8,8.8,15.62985,14.07881,8.8,8.8,8.8,8.8
Clo1313_2977,hypothetical protein  ,8.8,8.8,12.827845,14.10609,8.8,8.8,14.92948,8.8
Clo1313_2984,hypothetical protein  ,19.56282,19.482655,19.6372025,18.94278,18.92661,18.62314,18.95204,17.7344725
Clo1313_2985,FMN-binding domain protein  ,14.05885,14.28187,8.8,13.18342,15.73086,8.8,14.56248,8.8
Clo1313_2989,UDP-N-acetylglucosamine 1-carboxyvinyltransferase  ,16.963835,16.5680325,16.44255,16.57206,16.8057325,16.65284,16.95717,16.95306
Clo1313_2993,multi-sensor signal transduction histidine kinase  ,8.8,11.28855,12.309365,12.24484,8.8,11.22313,11.5791,8.8
Clo1313_2994,"two component transcriptional regulator, winged helix family  ",16.26315,12.431305,15.51679,16.10653,15.98946,16.55449,14.5663,14.5074025
Clo1313_2997,polysaccharide biosynthesis protein CapD  ,13.63102,14.363915,16.06017,12.83272,8.8,11.67952,13.12985,12.71959
Clo1313_3008,Glutamine--scyllo-inositol transaminase  ,8.8,15.363925,15.26317,15.101445,8.8,8.8,16.85958,14.90702
Clo1313_3009,O-antigen polymerase  ,15.616785,15.930465,16.42274,16.51385,14.965555,14.660665,16.24054,14.44974
Clo1313_3010,lipopolysaccharide biosynthesis protein  ,8.8,14.75294,14.5112175,15.67557,8.8,8.8,15.5845,14.5514
Clo1313_3011,Ig domain protein  ,23.354695,24.2619808618164,24.5451825,23.7257796875,23.637835,23.2187048828125,23.99142,22.11848
Clo1313_3017,nicotinate-nucleotide pyrophosphorylase [carboxylating] (EC 2.4.2.19)  ,17.0247925,17.11955,16.7030975,17.06126,17.28543,15.9064775,17.0940275,15.67215
Clo1313_3018,L-aspartate oxidase (EC 1.4.3.16)  ,17.01421,16.77098,16.143615,16.51751,16.641245,16.63653,17.41262,16.73606
Clo1313_3019,quinolinate synthetase (EC 2.5.1.72)  ,18.88873,19.92593,18.6051175,19.00874,18.7227,18.31196,19.07074,17.81551
Clo1313_3020,hypothetical protein  ,21.323155,21.3750425,21.62872,21.51666,19.9001825,20.66701,20.5031425,20.774695
Clo1313_3024,DNA gyrase subunit A (EC 5.99.1.3)  ,18.04607,18.2264,18.800714375,18.82213625,17.5326625,17.61256,18.18666,18.1512827539063
Clo1313_3027,glucose inhibited division protein A  ,18.20069,18.06222,17.5596,17.6230375,18.12261,17.5413675,18.476305,17.96732
Clo1313_3028,tRNA modification GTPase trmE  ,8.8,17.31556,16.95774,17.50694,8.8,15.79101,17.9814525,8.8
